tractID,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,total
17031300600,1,28,56,11,0,48,5,3,1,0,0,0,0,0,29,25,0,1,0,20,0,0,4,23,0,0,42,1,298
17031030104,0,2,18,10,0,8,4,5,0,0,0,0,0,2,3,13,0,0,0,12,0,0,2,3,0,0,28,0,110
17031040100,0,10,34,24,1,38,7,8,0,0,1,0,0,2,18,19,0,0,0,13,0,0,3,2,0,0,50,3,233
17031260400,0,27,115,18,0,37,9,8,4,0,3,0,0,1,17,151,0,0,0,32,116,0,1,31,0,0,62,7,639
17031030101,0,12,40,12,1,15,5,8,1,0,1,0,0,1,14,25,0,0,0,20,0,0,2,4,3,0,152,3,319
17031071600,0,1,8,8,0,13,1,4,0,0,0,1,0,0,3,1,0,1,0,3,0,0,2,2,0,0,26,1,75
17031030103,0,4,15,8,1,3,3,6,0,0,0,0,0,0,7,5,0,3,0,5,0,0,2,3,2,0,18,2,87
17031030102,0,14,39,11,1,22,3,5,0,0,0,1,0,0,8,13,0,0,0,25,0,0,0,11,0,0,53,0,206
17031081401,0,16,34,1,1,11,27,46,0,0,1,0,0,0,7,12,0,1,0,27,13,0,3,12,2,1,293,0,508
17031740100,0,17,35,8,1,21,2,7,0,0,0,0,0,0,2,7,0,9,0,18,0,0,1,2,1,0,41,2,174
17031081403,0,11,41,7,0,36,18,61,0,0,1,0,0,1,15,8,0,0,0,39,26,0,6,10,2,0,374,1,657
17031670500,0,18,89,27,4,52,13,8,0,2,3,0,0,0,10,58,0,3,0,21,0,0,2,13,2,0,82,19,426
17031461000,0,40,81,20,1,70,7,31,0,0,0,0,1,1,12,30,0,1,0,15,1,0,3,22,2,0,152,11,501
17031834300,0,89,229,115,5,128,19,50,1,1,1,1,2,0,69,45,0,10,0,84,0,0,5,103,5,2,316,12,1292
17031611400,0,27,68,29,2,55,4,6,0,2,4,0,3,2,44,64,0,5,0,21,5,0,0,21,1,0,28,6,397
17031842300,0,18,60,28,1,86,12,31,0,0,0,0,0,2,59,13,0,2,0,19,0,0,2,20,0,1,353,0,707
17031050100,0,4,10,21,3,20,3,13,0,0,0,1,0,0,12,3,0,0,0,11,0,0,2,2,0,1,51,0,157
17031710500,0,71,186,122,6,83,49,36,1,1,5,0,5,1,34,163,0,15,0,69,1,0,5,40,2,2,151,16,1064
17031160200,1,10,40,23,0,28,7,14,0,0,0,0,0,0,16,11,0,2,0,12,0,0,2,9,1,2,39,0,217
17031243200,1,16,41,14,1,33,2,4,0,1,0,0,0,3,15,10,0,0,0,3,0,0,1,13,0,1,58,2,219
17031831400,0,42,158,51,6,87,9,29,0,0,8,0,1,0,47,192,0,4,0,34,55,0,5,64,3,0,142,7,944
17031231100,0,11,51,4,3,23,4,2,1,0,0,1,0,0,14,77,0,1,0,14,0,0,7,10,1,0,25,8,257
17031430500,2,58,204,105,3,83,14,26,1,3,3,0,0,0,37,72,0,2,0,75,0,0,1,27,3,1,118,6,844
17031071200,0,9,60,19,0,35,6,13,0,0,0,0,2,2,15,9,0,1,0,10,0,1,2,11,2,0,156,0,353
17031660800,1,83,240,128,2,115,26,13,4,2,3,0,1,0,62,161,0,7,0,66,3,0,14,54,2,0,146,23,1156
17031081402,0,7,23,3,1,21,6,32,0,0,1,0,0,0,10,5,0,0,0,19,0,0,1,3,0,1,172,1,306
17031720100,0,10,9,33,0,32,7,16,0,0,0,0,1,0,5,8,0,1,0,9,0,0,0,15,1,0,79,0,226
17031380500,0,18,18,5,0,10,3,3,0,1,0,0,0,0,4,2,0,0,0,5,0,0,1,10,0,1,13,0,94
17031350400,0,30,58,2,0,12,17,4,0,0,0,0,0,1,11,10,0,2,0,11,0,0,1,4,1,1,18,1,184
17031260700,1,36,193,24,2,52,15,14,2,2,6,0,1,1,31,285,0,3,0,24,9,0,1,63,5,0,118,13,901
17031570500,0,10,22,22,3,39,0,6,0,0,0,0,0,0,17,8,0,1,0,4,0,0,0,4,0,0,51,4,191
17031750300,0,5,10,11,0,19,3,14,0,0,0,0,1,0,5,4,0,0,0,11,0,0,2,3,0,0,26,0,114
17031671200,0,38,108,24,2,39,11,11,4,0,0,0,0,0,13,46,0,5,0,20,0,0,8,34,1,0,87,7,458
17031834000,1,51,176,42,4,73,36,59,3,1,0,0,0,1,55,115,0,9,0,50,0,0,2,39,0,0,102,13,832
17031840100,0,7,28,25,0,39,1,1,0,0,1,0,0,0,15,2,0,2,0,5,0,0,0,1,1,0,17,1,146
17031560300,0,7,23,39,1,37,7,12,0,0,0,0,0,0,19,11,0,1,0,8,44,0,0,8,2,0,42,1,262
17031710800,3,98,220,68,7,109,55,32,3,0,2,0,0,2,56,181,0,16,0,65,17,0,21,64,8,1,196,19,1243
17031020100,0,14,44,8,1,33,6,14,0,0,0,0,0,1,13,12,0,1,0,15,0,0,1,5,5,0,55,0,228
17031062600,0,5,8,16,0,14,5,24,0,0,0,0,0,0,4,4,0,4,0,7,0,0,1,4,2,0,80,0,178
17031843000,3,79,210,41,4,102,35,11,10,0,2,0,0,2,49,537,0,10,0,42,5,0,9,58,0,0,186,13,1408
17031843900,0,53,121,41,3,46,22,24,1,3,1,0,0,0,39,51,0,7,0,45,0,0,8,41,3,1,160,5,675
17031640400,1,9,16,22,0,33,0,8,0,0,0,0,0,0,4,8,0,1,0,12,0,0,0,1,1,0,34,1,151
17031171100,1,21,32,47,2,42,3,8,0,0,0,0,1,2,12,13,0,2,0,20,0,0,2,3,2,0,35,0,248
17031350100,0,7,18,2,0,8,1,6,0,0,0,0,0,0,9,0,0,1,0,10,0,0,1,4,0,0,50,0,117
17031610300,2,28,126,31,4,59,15,24,0,3,3,0,1,1,81,83,0,7,0,29,3,0,6,16,2,0,184,8,716
17031140400,1,17,30,78,2,56,6,16,0,0,1,0,0,0,33,12,0,3,0,22,0,0,2,6,0,0,115,2,402
17031842800,1,37,118,45,3,98,8,8,0,1,2,0,0,0,119,45,0,12,0,32,60,0,0,17,5,0,135,11,757
17031283100,0,7,33,14,0,18,7,4,0,0,0,0,0,0,7,3,0,3,0,13,0,0,1,11,1,0,56,0,178
17031611700,1,35,127,50,3,67,28,5,3,0,4,0,0,0,24,101,0,12,0,24,1,0,3,11,2,0,72,10,583
17031100500,0,14,10,21,0,30,4,9,0,0,0,0,0,0,9,3,0,1,0,19,0,0,3,7,2,0,71,0,203
17031832500,1,25,38,44,2,43,6,32,0,0,0,0,0,5,21,3,0,0,0,21,0,0,4,10,2,0,219,0,476
17031420600,1,37,161,39,4,52,12,10,6,3,6,0,1,0,18,142,1,5,0,45,1,0,11,18,5,0,77,21,676
17031031502,1,21,39,12,1,37,6,10,0,0,0,0,0,1,12,63,0,2,0,21,0,0,3,10,0,1,51,3,294
17031230300,0,11,27,10,0,23,2,3,0,0,1,0,0,0,16,15,0,2,0,11,14,0,0,6,0,0,26,0,167
17031031501,0,18,47,13,2,9,20,10,0,0,0,1,1,0,7,57,0,0,0,25,0,0,1,11,1,0,50,2,275
17031470100,2,35,91,54,1,55,4,6,3,1,1,0,1,1,33,45,0,6,0,29,1,0,4,17,0,0,63,4,457
17031660500,2,26,68,38,3,47,9,7,0,0,2,0,2,1,36,36,0,1,0,23,4,0,10,23,1,2,67,5,413
17031310800,1,12,51,27,0,36,3,11,0,0,0,2,0,5,21,37,0,2,0,17,0,0,12,12,2,0,74,4,329
17031831700,0,9,40,22,0,27,2,18,0,1,2,0,0,0,15,24,0,0,0,10,0,0,3,7,0,0,238,2,420
17031251100,1,54,207,47,1,81,29,27,14,0,3,2,1,1,26,366,0,5,0,69,1,0,8,54,4,0,119,13,1133
17031460400,1,46,152,74,5,62,16,10,1,1,1,2,1,2,38,81,0,8,0,36,0,0,3,30,1,0,96,12,679
17031711300,0,16,43,34,0,26,5,14,0,2,1,0,1,1,16,21,0,1,0,21,1,0,1,14,1,0,64,3,286
17031160700,1,13,82,60,3,44,14,17,0,0,0,0,0,3,38,20,0,2,0,30,0,0,5,13,2,0,75,0,422
17031281900,1,19,55,9,5,41,18,48,0,0,1,0,0,2,25,50,1,2,0,75,1,0,8,24,3,0,321,0,709
17031251000,2,24,80,13,1,33,6,7,1,1,2,0,0,0,16,65,0,3,0,25,6,0,3,21,2,0,62,6,379
17031040900,0,7,10,14,1,9,2,3,0,0,0,0,0,0,8,2,0,0,0,6,0,0,1,1,4,0,40,0,108
17031580600,1,25,82,51,3,58,3,5,0,3,1,0,1,0,44,40,0,6,0,28,0,0,15,16,2,1,51,7,443
17031390500,0,8,25,18,0,17,2,1,0,1,0,1,0,0,4,11,0,2,0,9,0,0,1,12,0,0,33,1,146
17031200300,0,9,35,20,0,12,2,4,0,0,4,0,0,0,15,22,0,2,0,10,0,0,0,12,1,0,21,1,170
17031191200,1,43,95,27,1,37,37,11,0,0,4,4,0,1,14,60,1,11,0,35,0,0,8,20,2,0,80,3,495
17031190602,1,30,56,40,2,46,8,18,0,0,0,0,0,0,44,27,0,4,0,28,0,0,2,18,5,0,89,6,424
17031190601,0,16,53,32,1,36,1,1,0,0,0,0,0,2,26,18,0,3,0,18,0,0,4,16,1,0,34,5,267
17031020602,0,9,51,43,0,43,7,15,0,0,0,1,0,0,24,10,0,3,0,22,0,0,2,8,1,1,61,2,303
17031020601,1,17,60,34,2,43,7,11,0,0,0,0,0,0,19,8,1,5,0,17,0,0,1,14,1,0,63,3,307
17031250600,0,42,126,62,2,73,8,12,2,2,10,0,0,0,48,199,0,5,0,37,0,0,6,50,2,0,109,24,819
17031290900,5,54,250,55,6,85,7,14,4,2,2,1,0,0,51,200,0,7,0,63,13,0,3,38,4,1,131,12,1008
17031834500,1,32,122,38,4,64,28,6,1,1,0,0,0,0,26,65,0,3,0,21,0,0,2,25,2,0,60,5,506
17031271800,0,49,113,18,3,29,3,3,3,1,2,2,0,1,20,142,0,1,0,21,1,0,2,14,2,0,49,2,481
17031832600,0,4,16,56,1,46,13,25,0,0,1,0,0,0,26,5,0,0,0,17,1,0,1,13,1,0,201,0,427
17031841400,0,29,83,17,5,42,4,5,3,1,0,0,0,0,23,25,0,3,0,21,0,0,0,23,3,0,60,3,350
17031490500,0,28,80,24,2,26,23,9,0,0,1,0,0,0,58,23,0,1,0,20,0,0,2,22,0,0,107,2,428
17031062300,0,1,6,14,1,5,1,6,0,0,0,0,0,0,1,2,0,0,0,2,1,0,2,4,0,0,53,0,99
17031611200,5,51,112,30,1,45,19,5,1,2,4,0,0,0,30,110,0,4,0,25,13,0,12,14,1,0,58,7,549
17031100200,0,17,30,23,0,52,8,14,0,0,0,0,0,1,10,1,0,2,0,32,0,0,2,2,1,0,73,0,268
17031210700,2,17,48,29,2,21,4,7,0,0,0,0,0,3,46,21,0,3,0,23,0,0,2,3,0,0,51,3,285
17031381900,0,18,44,12,0,48,12,1,1,0,0,0,0,0,18,13,0,1,0,18,0,0,0,5,1,0,41,5,238
17031838100,0,25,87,13,0,34,33,18,0,0,0,0,1,0,49,19,0,3,0,33,0,0,4,25,1,0,181,1,527
17031031000,0,8,13,21,2,32,4,4,0,0,0,0,0,0,19,5,0,1,0,13,0,0,2,4,0,1,72,1,202
17031243400,0,15,38,18,1,64,3,13,0,0,0,1,0,3,19,18,0,1,0,12,0,0,1,3,0,0,108,5,323
17031831200,2,27,105,42,0,52,5,8,1,1,3,1,0,0,34,46,0,1,0,27,3,0,9,21,1,0,57,1,447
17031843500,0,28,63,5,0,26,5,8,0,0,0,3,0,1,33,18,0,0,0,26,0,1,3,5,1,0,92,0,318
17031061200,0,1,6,9,1,4,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,2,0,0,37,0,78
17031670400,0,34,102,63,3,71,9,3,2,2,2,0,0,0,13,55,0,4,0,25,0,0,7,10,1,0,40,16,462
17031430101,2,45,175,119,7,75,12,18,2,2,1,0,0,0,54,86,0,7,0,61,0,0,1,50,4,0,122,10,853
17031430102,0,16,70,63,0,49,5,15,0,1,1,0,1,0,25,13,0,3,0,45,0,0,1,15,0,0,54,2,379
17031040402,0,13,39,12,2,32,15,9,0,0,1,0,1,1,6,47,0,2,0,10,0,0,4,11,2,0,123,2,332
17031040401,0,5,14,11,1,17,3,7,0,0,0,0,1,0,9,4,0,0,0,10,0,0,0,2,1,0,33,1,119
17031010701,0,9,21,16,3,29,3,11,0,0,0,0,1,0,22,11,0,0,0,13,1,0,0,15,1,1,46,2,205
17031010702,3,22,94,25,2,45,12,17,0,1,1,1,0,1,13,37,0,1,0,36,1,0,4,24,0,0,74,5,419
17031081100,0,26,69,7,4,17,16,415,0,1,5,0,0,5,5,25,0,1,0,18,8,1,4,22,4,0,150,0,803
17031600700,0,13,38,18,0,26,4,8,0,0,0,0,0,0,17,5,0,1,0,8,0,0,0,6,0,0,21,0,165
17031051000,0,3,11,15,0,13,1,2,0,0,0,0,1,0,10,0,0,0,0,9,0,0,0,1,0,0,27,0,93
17031510200,3,30,66,43,2,54,2,14,1,0,1,1,0,2,25,18,0,1,0,35,0,0,2,17,0,0,79,7,403
17031240900,0,23,71,8,2,33,5,6,0,0,2,0,0,3,13,71,0,0,0,10,0,0,2,14,2,0,70,4,339
17031010502,0,6,30,16,1,28,6,7,0,0,1,0,1,1,5,6,0,1,0,20,0,0,1,13,0,0,41,0,184
17031292200,2,35,167,60,5,62,14,5,3,0,2,0,0,1,29,92,0,0,0,26,1,0,5,27,2,0,102,7,647
17031480200,0,16,24,12,0,17,2,13,0,0,1,0,0,0,20,13,0,2,0,14,0,0,2,18,1,2,97,0,254
17031070200,0,12,23,24,1,27,5,21,0,0,0,0,0,0,17,6,0,0,0,10,0,0,2,12,0,1,131,0,292
17031032100,1,23,71,21,4,39,8,28,0,0,0,1,0,0,26,27,0,2,0,30,1,0,2,9,6,0,151,2,452
17031833900,1,51,142,65,2,83,17,10,1,0,0,0,2,0,16,46,0,5,0,37,0,0,8,33,5,0,127,16,667
17031681300,2,63,189,62,4,100,13,12,1,1,3,1,0,0,35,95,0,5,0,53,40,0,5,45,2,1,80,9,821
17031620400,0,17,54,33,2,55,3,10,1,0,0,0,1,0,18,17,0,3,0,27,0,0,5,10,0,0,41,3,300
17031210400,1,11,25,31,0,29,1,5,0,0,0,0,1,0,19,17,0,6,0,21,0,0,0,10,2,0,27,2,208
17031612000,1,24,81,32,1,37,3,3,5,0,1,0,0,1,8,133,0,5,0,18,0,0,2,4,1,0,44,8,412
17031520300,1,34,85,45,3,91,4,20,0,0,1,0,0,0,19,52,0,6,0,26,0,0,8,7,2,0,54,4,462
17031400300,0,39,95,38,7,75,25,6,5,1,1,0,2,0,67,32,0,2,0,44,10,0,2,35,1,0,141,4,632
17031351400,0,29,67,27,2,37,13,7,0,0,0,0,0,0,24,31,0,0,0,26,0,0,3,22,0,0,78,3,369
17031150600,0,24,36,24,0,39,2,1,0,1,0,2,0,0,18,11,0,1,0,20,0,0,1,0,2,1,46,0,229
17031020500,2,23,98,49,4,81,11,13,0,0,3,0,0,3,13,49,0,0,0,35,0,0,4,21,0,0,156,7,572
17031062400,0,1,6,18,0,8,1,12,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,41,1,97
17031700502,0,19,35,33,1,29,3,9,0,1,0,0,0,0,8,8,0,0,0,17,0,0,0,7,1,0,28,0,199
17031700501,0,27,78,89,0,79,9,21,0,2,1,0,2,2,54,32,0,6,0,47,0,0,4,27,0,0,119,6,605
17031980000,0,24,79,2,0,40,163,79,0,0,2,0,0,0,15,150,0,2,0,429,0,0,9,1,7,0,348,3,1353
17031120100,0,2,10,11,0,35,2,4,0,0,0,0,0,0,1,1,0,1,0,13,0,0,0,0,0,0,18,0,98
17031730300,1,12,29,13,0,22,8,10,1,3,0,0,0,1,9,36,0,3,0,17,0,0,3,7,1,0,69,5,250
17031750200,0,20,45,26,3,36,6,14,1,0,2,0,0,0,11,13,1,0,0,24,0,0,0,1,0,0,60,4,267
17031838800,0,85,173,30,5,94,41,18,2,2,6,1,0,0,36,86,0,10,0,54,0,0,9,25,0,0,128,15,820
17031830900,0,18,54,21,1,64,0,29,0,0,0,0,0,3,46,8,0,1,0,17,0,0,2,10,0,0,365,2,641
17031061500,0,3,3,11,0,15,3,5,0,0,0,0,0,1,9,1,0,0,0,1,0,0,0,4,0,0,41,0,97
17031671100,0,20,88,30,0,43,13,6,0,2,7,0,0,0,15,31,0,5,0,14,0,0,4,14,1,0,34,7,334
17031843800,1,43,115,41,0,56,12,8,0,0,3,0,1,0,14,58,0,2,0,29,2,0,11,23,1,0,90,9,519
17031410900,0,22,17,17,1,31,2,10,0,0,0,0,0,0,15,7,0,2,0,9,0,0,0,8,3,0,52,0,196
17031510100,0,16,52,21,2,42,3,6,0,0,0,0,0,2,19,28,0,5,0,19,0,0,4,11,0,0,50,7,287
17031835100,1,37,122,65,1,93,14,18,4,2,3,1,1,0,61,104,0,6,0,32,2,0,23,20,7,0,104,20,741
17031160300,0,23,51,27,1,40,6,11,0,0,0,0,0,0,28,13,0,2,0,18,0,0,4,9,2,0,65,3,303
17031390300,0,38,118,24,0,59,11,9,0,1,0,1,0,0,17,40,0,4,0,35,0,0,7,34,0,1,107,3,509
17031841500,2,60,234,59,5,75,11,19,11,0,0,0,0,0,44,218,0,6,0,38,0,0,6,35,4,0,106,13,946
17031430600,0,29,69,43,0,38,31,17,0,1,1,0,0,0,15,21,0,2,0,29,0,0,1,19,1,0,159,1,477
17031170200,0,11,29,33,1,19,2,5,0,0,0,0,1,2,16,13,0,0,0,17,0,0,1,4,1,0,34,1,190
17031580200,1,9,48,20,2,28,6,4,0,1,1,0,0,2,26,13,0,4,0,17,0,0,3,5,0,1,32,3,226
17031270500,0,32,97,11,4,38,19,1,2,3,1,0,1,1,30,118,0,1,0,18,6,0,0,19,1,0,49,8,460
17031242200,0,12,29,54,1,40,2,9,0,0,0,0,0,1,8,6,0,0,0,17,0,0,2,8,0,0,94,0,283
17031836000,0,37,86,28,1,54,7,7,2,1,0,0,0,0,25,61,0,0,0,26,0,0,3,8,0,1,73,4,424
17031980100,0,9,15,0,0,23,20,46,0,0,1,0,0,0,7,8,0,0,0,20,0,0,5,0,1,0,107,0,262
17031420500,0,41,136,28,2,73,59,6,3,1,2,0,1,0,27,92,0,2,0,48,0,0,4,9,0,0,58,17,609
17031837800,0,47,135,40,3,70,28,25,0,0,1,0,1,0,34,57,0,6,0,31,13,0,3,35,3,0,183,6,721
17031251200,1,56,155,46,2,76,8,19,4,1,7,0,0,0,32,128,0,4,0,42,1,0,7,43,3,0,149,9,793
17031711000,1,51,134,66,2,64,5,30,0,0,3,1,0,0,61,68,0,9,0,45,0,0,3,30,2,0,107,13,695
17031832000,0,16,109,18,1,28,7,25,0,0,2,0,0,0,5,7,0,0,0,11,0,0,9,12,0,0,150,1,401
17031230400,1,16,56,17,3,35,4,12,1,0,1,0,0,0,22,27,0,3,0,17,28,0,1,9,0,1,47,4,305
17031300900,1,27,124,26,3,40,5,9,0,1,1,0,1,10,19,64,0,5,0,38,2,0,18,10,1,0,55,2,462
17031241300,0,6,20,23,0,23,2,3,0,0,0,0,0,0,21,1,0,1,0,4,2,0,1,7,0,0,51,0,165
17031570300,2,21,62,49,2,108,5,13,2,0,2,0,0,0,53,25,0,6,0,26,15,0,1,31,0,1,69,4,497
17031280800,0,15,44,18,0,18,5,7,1,1,0,0,0,0,14,38,0,1,0,6,6,0,3,17,1,0,44,2,241
17031050800,0,2,2,14,0,8,1,6,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,1,1,0,15,0,57
17031491100,0,33,107,114,5,104,15,19,0,3,2,0,0,0,36,66,1,7,0,41,0,0,0,42,1,0,134,11,741
17031831800,0,15,46,51,2,60,11,11,2,0,0,0,0,0,31,23,0,3,0,29,0,0,1,16,1,0,108,2,412
17031680900,3,101,277,71,10,127,72,20,8,3,4,1,2,0,53,117,0,8,0,55,3,0,8,82,4,1,267,15,1312
17031061800,0,5,17,9,0,12,2,12,0,0,0,0,0,0,5,0,0,0,0,7,0,0,1,5,0,0,56,1,132
17031490400,0,14,19,10,0,17,7,8,0,0,1,0,0,0,17,23,0,2,0,11,0,0,2,6,0,0,30,2,169
17031839000,0,13,45,10,3,44,11,134,0,0,1,0,1,1,30,26,0,0,0,20,0,0,4,30,1,2,272,0,648
17031242500,0,11,39,18,2,30,5,8,0,0,0,0,1,3,18,21,0,2,0,21,2,0,2,13,3,0,59,2,260
17031250300,0,38,153,84,3,78,8,32,1,1,6,0,0,1,32,103,0,9,0,48,5,0,0,29,3,0,84,6,724
17031170300,0,23,55,27,0,54,12,16,0,0,3,0,1,0,16,14,0,4,0,29,0,0,1,5,1,0,72,1,334
17031310600,2,30,67,36,3,49,12,11,0,0,0,0,0,1,29,37,0,4,0,25,0,0,10,8,3,0,80,6,413
17031500200,1,49,125,42,2,36,18,16,0,2,2,0,0,1,19,20,0,3,0,26,0,0,4,9,0,2,66,9,452
17031230900,2,41,163,56,3,63,21,12,1,3,2,3,1,2,24,91,0,8,0,41,1,0,1,15,2,0,74,11,641
17031221500,3,20,88,22,1,41,6,17,0,0,2,0,0,0,37,12,0,2,0,14,0,0,0,13,0,0,105,1,384
17031120400,0,9,29,25,1,28,5,7,0,0,0,0,0,0,8,10,0,1,0,8,0,0,0,2,1,0,24,0,158
17031031300,0,17,43,14,2,30,7,12,1,0,0,0,0,0,18,23,0,2,0,19,0,0,1,7,1,1,94,1,293
17031711500,1,26,81,34,2,42,6,12,0,2,2,0,0,0,23,32,0,3,0,35,0,0,1,19,0,0,60,7,388
17031301600,0,17,53,14,3,29,1,5,0,2,1,0,0,2,42,40,0,0,0,22,0,0,14,9,1,0,31,1,287
17031710100,1,21,86,30,0,22,4,4,0,0,3,0,0,1,10,58,0,2,0,17,1,0,6,25,0,0,45,6,342
17031620200,0,19,35,23,0,47,4,11,0,0,0,0,0,0,26,14,0,0,0,29,0,0,2,14,1,1,94,1,321
17031231500,9,138,431,80,3,148,31,16,21,9,12,1,0,1,68,591,0,10,0,87,0,0,11,56,4,0,217,18,1962
17031836500,0,16,56,9,2,22,6,3,0,0,1,0,1,0,9,11,0,4,0,18,0,0,0,4,1,0,42,2,207
17031140302,0,9,30,10,0,30,4,4,0,0,1,0,0,0,15,11,0,0,0,12,0,0,0,8,2,0,26,1,163
17031140301,0,8,51,15,0,22,5,6,0,0,0,0,0,1,8,14,0,3,0,17,1,0,0,10,4,0,19,0,184
17031661000,1,77,211,129,2,138,22,28,3,4,5,0,0,1,76,163,0,4,0,69,11,0,15,43,1,1,131,25,1160
17031490600,0,35,82,18,1,42,6,10,0,0,0,1,1,0,61,42,0,2,0,9,1,0,1,19,0,0,92,4,427
17031222800,0,7,31,8,2,13,3,1,0,0,0,0,0,0,12,7,0,2,0,8,0,0,2,4,0,0,15,1,116
17031280100,0,18,50,20,1,56,29,44,0,0,0,0,0,2,26,14,0,1,0,27,0,1,5,11,2,1,317,2,627
17031520200,0,40,91,41,2,67,5,8,0,0,2,1,0,0,17,36,0,8,0,36,0,0,3,3,0,0,42,3,405
17031830600,0,23,93,10,4,56,16,17,1,0,4,1,0,1,15,37,0,4,0,38,0,0,9,14,3,0,81,6,433
17031700100,1,22,63,46,3,46,15,10,0,1,1,0,1,1,29,39,2,0,0,24,2,0,4,17,1,0,98,6,432
17031030800,0,8,22,31,0,27,4,13,0,0,0,0,0,0,13,10,0,0,0,11,0,0,2,13,2,0,69,1,226
17031161300,1,28,87,55,3,54,5,12,0,0,2,0,3,0,33,24,0,4,0,30,0,0,4,15,3,0,86,2,451
17031050200,0,10,37,27,2,35,8,11,0,0,0,0,0,0,13,5,0,1,0,21,0,0,0,5,2,0,82,0,259
17031110400,0,14,31,24,0,42,7,18,0,0,2,0,0,0,15,8,0,8,0,29,0,0,2,3,1,0,54,1,259
17031210900,0,12,31,24,0,27,3,14,0,1,0,0,0,3,32,7,0,3,0,20,0,0,0,5,2,0,52,0,236
17031480500,0,21,72,49,2,67,12,19,0,0,0,0,0,1,36,26,0,5,0,27,0,0,2,25,1,0,110,8,483
17031611800,1,31,113,59,2,60,8,7,11,2,7,0,0,1,17,122,0,3,0,25,18,0,4,14,0,0,60,14,579
17031670600,0,24,100,30,5,45,11,10,3,1,2,0,0,0,14,69,0,1,0,22,3,0,2,13,0,0,54,8,417
17031170600,0,3,9,15,0,13,2,7,0,0,0,0,0,1,3,1,0,0,0,7,0,0,1,0,1,0,18,0,81
17031530200,7,111,259,119,7,159,16,28,0,4,8,0,2,0,63,176,0,10,0,68,7,0,10,67,3,1,147,50,1322
17031070700,0,16,34,43,0,34,29,11,0,0,0,0,0,0,16,6,0,1,0,9,2,0,3,8,0,0,196,1,409
17031410100,0,11,26,5,0,14,5,13,0,0,0,0,0,0,9,7,0,1,0,20,0,0,2,3,0,2,45,0,163
17031340600,0,29,91,1,2,26,27,7,1,0,3,1,2,0,10,22,0,2,0,21,0,0,4,10,1,0,59,3,322
17031130100,0,11,36,29,1,48,7,11,0,0,0,1,0,1,12,13,1,0,0,18,2,0,1,7,2,0,97,0,298
17031220400,0,4,27,31,2,28,3,7,0,0,0,0,0,0,31,2,0,0,0,5,0,0,1,11,1,2,73,0,228
17031841100,2,26,73,29,2,66,8,20,1,0,0,0,1,1,38,30,0,4,0,21,1,0,2,49,1,0,191,3,569
17031836600,2,49,163,40,2,54,10,12,4,2,3,1,0,0,38,187,0,4,0,38,0,0,5,31,1,0,107,3,756
17031730700,2,45,126,52,2,65,14,19,2,0,2,0,1,0,19,58,0,2,0,32,0,0,10,29,3,0,113,8,604
17031420800,0,47,94,65,5,68,21,9,1,1,2,0,0,0,18,100,0,4,0,44,0,0,6,24,0,0,84,19,612
17031450300,0,63,117,44,4,61,18,18,0,2,0,0,0,0,49,31,0,3,0,35,0,0,14,35,0,0,162,8,664
17031063200,0,10,34,5,0,21,1,13,0,0,0,0,0,0,16,2,0,0,0,11,0,0,1,10,2,0,84,0,210
17031431301,1,87,240,125,11,91,12,15,3,0,0,0,0,0,65,188,0,11,0,64,20,0,4,33,1,0,131,19,1121
17031431302,3,85,335,202,6,122,28,21,2,3,3,0,1,1,57,218,0,10,0,81,16,0,10,49,3,1,128,19,1404
17031650400,2,25,51,67,0,78,2,10,0,0,0,0,0,0,39,18,0,7,0,32,0,0,1,14,3,0,66,2,417
17031839900,2,29,38,24,0,71,9,7,0,0,0,0,2,2,18,19,0,0,0,30,0,0,0,4,0,2,59,1,317
17031840400,0,18,34,18,0,71,4,17,0,0,0,0,0,1,22,24,1,6,0,16,0,0,2,7,1,0,152,4,398
17031250500,1,21,46,65,1,61,7,22,1,0,1,0,2,0,32,15,0,4,0,32,0,0,1,16,3,1,173,1,506
17031670100,1,30,85,31,1,54,4,6,3,1,2,1,1,0,9,73,0,1,0,24,1,0,1,11,1,0,36,7,384
17031080300,1,13,42,26,4,42,6,30,0,0,0,0,0,6,16,23,0,1,0,11,1,0,2,27,1,0,162,1,415
17031240300,0,12,39,32,0,14,1,9,0,0,0,0,0,2,17,0,0,0,0,6,6,0,0,4,0,0,69,0,211
17031351100,0,27,81,13,2,26,22,4,1,0,0,0,0,0,13,13,0,2,0,32,0,0,1,8,0,1,39,2,287
